file,label,label_id,nut_id
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01930.jpg,nuts_kernel,1,728
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03591.jpg,nuts_kernel,1,895
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03592.jpg,nuts_kernel,1,895
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03593.jpg,nuts_kernel,1,895
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03594.jpg,nuts_kernel,1,895
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03595.jpg,nuts_kernel,1,895
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03596.jpg,nuts_kernel,1,895
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03597.jpg,nuts_kernel,1,895
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03598.jpg,nuts_kernel,1,895
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03599.jpg,nuts_kernel,1,895
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03600.jpg,nuts_kernel,1,895
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03901.jpg,nuts_kernel,1,926
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03902.jpg,nuts_kernel,1,926
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03903.jpg,nuts_kernel,1,926
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03904.jpg,nuts_kernel,1,926
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03905.jpg,nuts_kernel,1,926
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03906.jpg,nuts_kernel,1,926
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03907.jpg,nuts_kernel,1,926
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03908.jpg,nuts_kernel,1,926
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03909.jpg,nuts_kernel,1,926
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03910.jpg,nuts_kernel,1,926
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00551.jpg,nuts_kernel,1,591
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00552.jpg,nuts_kernel,1,591
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00553.jpg,nuts_kernel,1,591
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00554.jpg,nuts_kernel,1,591
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00555.jpg,nuts_kernel,1,591
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00556.jpg,nuts_kernel,1,591
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00557.jpg,nuts_kernel,1,591
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00558.jpg,nuts_kernel,1,591
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00559.jpg,nuts_kernel,1,591
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00560.jpg,nuts_kernel,1,591
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01591.jpg,nuts_kernel,1,695
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01592.jpg,nuts_kernel,1,695
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01593.jpg,nuts_kernel,1,695
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01594.jpg,nuts_kernel,1,695
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01595.jpg,nuts_kernel,1,695
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01596.jpg,nuts_kernel,1,695
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01597.jpg,nuts_kernel,1,695
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01598.jpg,nuts_kernel,1,695
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01599.jpg,nuts_kernel,1,695
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01600.jpg,nuts_kernel,1,695
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00831.jpg,nuts_kernel,1,619
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00832.jpg,nuts_kernel,1,619
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00833.jpg,nuts_kernel,1,619
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00834.jpg,nuts_kernel,1,619
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00835.jpg,nuts_kernel,1,619
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00836.jpg,nuts_kernel,1,619
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00837.jpg,nuts_kernel,1,619
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00838.jpg,nuts_kernel,1,619
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00839.jpg,nuts_kernel,1,619
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00840.jpg,nuts_kernel,1,619
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04151.jpg,nuts_kernel,1,951
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04152.jpg,nuts_kernel,1,951
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04153.jpg,nuts_kernel,1,951
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04154.jpg,nuts_kernel,1,951
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04155.jpg,nuts_kernel,1,951
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04156.jpg,nuts_kernel,1,951
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04157.jpg,nuts_kernel,1,951
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04158.jpg,nuts_kernel,1,951
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04159.jpg,nuts_kernel,1,951
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04160.jpg,nuts_kernel,1,951
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00851.jpg,nuts_kernel,1,621
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00852.jpg,nuts_kernel,1,621
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00853.jpg,nuts_kernel,1,621
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00854.jpg,nuts_kernel,1,621
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00855.jpg,nuts_kernel,1,621
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00856.jpg,nuts_kernel,1,621
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00857.jpg,nuts_kernel,1,621
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00858.jpg,nuts_kernel,1,621
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00859.jpg,nuts_kernel,1,621
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00860.jpg,nuts_kernel,1,621
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01881.jpg,nuts_kernel,1,724
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01882.jpg,nuts_kernel,1,724
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01883.jpg,nuts_kernel,1,724
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01884.jpg,nuts_kernel,1,724
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01885.jpg,nuts_kernel,1,724
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01886.jpg,nuts_kernel,1,724
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01887.jpg,nuts_kernel,1,724
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01888.jpg,nuts_kernel,1,724
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01889.jpg,nuts_kernel,1,724
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01890.jpg,nuts_kernel,1,724
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01311.jpg,nuts_kernel,1,667
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01312.jpg,nuts_kernel,1,667
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01313.jpg,nuts_kernel,1,667
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01314.jpg,nuts_kernel,1,667
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01315.jpg,nuts_kernel,1,667
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01316.jpg,nuts_kernel,1,667
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01317.jpg,nuts_kernel,1,667
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01318.jpg,nuts_kernel,1,667
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01319.jpg,nuts_kernel,1,667
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01320.jpg,nuts_kernel,1,667
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03581.jpg,nuts_kernel,1,894
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03582.jpg,nuts_kernel,1,894
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03583.jpg,nuts_kernel,1,894
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03584.jpg,nuts_kernel,1,894
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03585.jpg,nuts_kernel,1,894
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03586.jpg,nuts_kernel,1,894
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03587.jpg,nuts_kernel,1,894
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03588.jpg,nuts_kernel,1,894
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03589.jpg,nuts_kernel,1,894
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03590.jpg,nuts_kernel,1,894
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01111.jpg,nuts_kernel,1,647
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01112.jpg,nuts_kernel,1,647
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01113.jpg,nuts_kernel,1,647
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01114.jpg,nuts_kernel,1,647
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01115.jpg,nuts_kernel,1,647
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01116.jpg,nuts_kernel,1,647
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01117.jpg,nuts_kernel,1,647
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01118.jpg,nuts_kernel,1,647
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01119.jpg,nuts_kernel,1,647
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01120.jpg,nuts_kernel,1,647
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00581.jpg,nuts_kernel,1,594
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00582.jpg,nuts_kernel,1,594
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00583.jpg,nuts_kernel,1,594
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00584.jpg,nuts_kernel,1,594
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00585.jpg,nuts_kernel,1,594
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00586.jpg,nuts_kernel,1,594
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00587.jpg,nuts_kernel,1,594
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00588.jpg,nuts_kernel,1,594
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00589.jpg,nuts_kernel,1,594
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00590.jpg,nuts_kernel,1,594
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04741.jpg,nuts_kernel,1,1010
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04742.jpg,nuts_kernel,1,1010
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04743.jpg,nuts_kernel,1,1010
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04744.jpg,nuts_kernel,1,1010
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04745.jpg,nuts_kernel,1,1010
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04746.jpg,nuts_kernel,1,1010
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04747.jpg,nuts_kernel,1,1010
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04748.jpg,nuts_kernel,1,1010
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04749.jpg,nuts_kernel,1,1010
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04750.jpg,nuts_kernel,1,1010
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00641.jpg,nuts_kernel,1,600
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00642.jpg,nuts_kernel,1,600
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00643.jpg,nuts_kernel,1,600
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00644.jpg,nuts_kernel,1,600
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00645.jpg,nuts_kernel,1,600
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00646.jpg,nuts_kernel,1,600
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00647.jpg,nuts_kernel,1,600
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00648.jpg,nuts_kernel,1,600
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00649.jpg,nuts_kernel,1,600
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00650.jpg,nuts_kernel,1,600
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04991.jpg,nuts_kernel,1,1035
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04992.jpg,nuts_kernel,1,1035
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04993.jpg,nuts_kernel,1,1035
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04994.jpg,nuts_kernel,1,1035
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04995.jpg,nuts_kernel,1,1035
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04996.jpg,nuts_kernel,1,1035
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04997.jpg,nuts_kernel,1,1035
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04998.jpg,nuts_kernel,1,1035
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_04999.jpg,nuts_kernel,1,1035
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_05000.jpg,nuts_kernel,1,1035
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03661.jpg,nuts_kernel,1,902
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03662.jpg,nuts_kernel,1,902
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03663.jpg,nuts_kernel,1,902
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03664.jpg,nuts_kernel,1,902
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03665.jpg,nuts_kernel,1,902
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03666.jpg,nuts_kernel,1,902
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03667.jpg,nuts_kernel,1,902
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03668.jpg,nuts_kernel,1,902
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03669.jpg,nuts_kernel,1,902
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03670.jpg,nuts_kernel,1,902
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03511.jpg,nuts_kernel,1,887
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03512.jpg,nuts_kernel,1,887
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03513.jpg,nuts_kernel,1,887
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03514.jpg,nuts_kernel,1,887
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03515.jpg,nuts_kernel,1,887
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03516.jpg,nuts_kernel,1,887
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03517.jpg,nuts_kernel,1,887
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03518.jpg,nuts_kernel,1,887
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03519.jpg,nuts_kernel,1,887
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03520.jpg,nuts_kernel,1,887
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01021.jpg,nuts_kernel,1,638
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01022.jpg,nuts_kernel,1,638
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01023.jpg,nuts_kernel,1,638
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01024.jpg,nuts_kernel,1,638
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01025.jpg,nuts_kernel,1,638
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01026.jpg,nuts_kernel,1,638
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01027.jpg,nuts_kernel,1,638
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01028.jpg,nuts_kernel,1,638
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01029.jpg,nuts_kernel,1,638
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01030.jpg,nuts_kernel,1,638
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03891.jpg,nuts_kernel,1,925
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03892.jpg,nuts_kernel,1,925
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03893.jpg,nuts_kernel,1,925
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03894.jpg,nuts_kernel,1,925
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03895.jpg,nuts_kernel,1,925
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03896.jpg,nuts_kernel,1,925
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03897.jpg,nuts_kernel,1,925
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03898.jpg,nuts_kernel,1,925
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03899.jpg,nuts_kernel,1,925
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03900.jpg,nuts_kernel,1,925
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00151.jpg,nuts_kernel,1,551
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00152.jpg,nuts_kernel,1,551
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00153.jpg,nuts_kernel,1,551
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00154.jpg,nuts_kernel,1,551
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00155.jpg,nuts_kernel,1,551
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00156.jpg,nuts_kernel,1,551
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00157.jpg,nuts_kernel,1,551
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00158.jpg,nuts_kernel,1,551
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00159.jpg,nuts_kernel,1,551
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00160.jpg,nuts_kernel,1,551
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00201.jpg,nuts_kernel,1,556
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00202.jpg,nuts_kernel,1,556
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00203.jpg,nuts_kernel,1,556
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00204.jpg,nuts_kernel,1,556
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00205.jpg,nuts_kernel,1,556
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00206.jpg,nuts_kernel,1,556
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00207.jpg,nuts_kernel,1,556
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00208.jpg,nuts_kernel,1,556
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00209.jpg,nuts_kernel,1,556
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00210.jpg,nuts_kernel,1,556
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00351.jpg,nuts_kernel,1,571
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00352.jpg,nuts_kernel,1,571
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00353.jpg,nuts_kernel,1,571
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00354.jpg,nuts_kernel,1,571
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00355.jpg,nuts_kernel,1,571
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00356.jpg,nuts_kernel,1,571
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00357.jpg,nuts_kernel,1,571
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00358.jpg,nuts_kernel,1,571
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00359.jpg,nuts_kernel,1,571
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00360.jpg,nuts_kernel,1,571
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01141.jpg,nuts_kernel,1,650
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01142.jpg,nuts_kernel,1,650
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01143.jpg,nuts_kernel,1,650
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01144.jpg,nuts_kernel,1,650
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01145.jpg,nuts_kernel,1,650
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01146.jpg,nuts_kernel,1,650
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01147.jpg,nuts_kernel,1,650
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01148.jpg,nuts_kernel,1,650
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01149.jpg,nuts_kernel,1,650
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01150.jpg,nuts_kernel,1,650
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01791.jpg,nuts_kernel,1,715
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01792.jpg,nuts_kernel,1,715
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01793.jpg,nuts_kernel,1,715
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01794.jpg,nuts_kernel,1,715
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01795.jpg,nuts_kernel,1,715
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01796.jpg,nuts_kernel,1,715
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01797.jpg,nuts_kernel,1,715
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01798.jpg,nuts_kernel,1,715
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01799.jpg,nuts_kernel,1,715
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_01800.jpg,nuts_kernel,1,715
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00261.jpg,nuts_kernel,1,562
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00262.jpg,nuts_kernel,1,562
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00263.jpg,nuts_kernel,1,562
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00264.jpg,nuts_kernel,1,562
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00265.jpg,nuts_kernel,1,562
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00266.jpg,nuts_kernel,1,562
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00267.jpg,nuts_kernel,1,562
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00268.jpg,nuts_kernel,1,562
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00269.jpg,nuts_kernel,1,562
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00270.jpg,nuts_kernel,1,562
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03731.jpg,nuts_kernel,1,909
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03732.jpg,nuts_kernel,1,909
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03733.jpg,nuts_kernel,1,909
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03734.jpg,nuts_kernel,1,909
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03735.jpg,nuts_kernel,1,909
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03736.jpg,nuts_kernel,1,909
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03737.jpg,nuts_kernel,1,909
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03738.jpg,nuts_kernel,1,909
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03739.jpg,nuts_kernel,1,909
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_03740.jpg,nuts_kernel,1,909
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00091.jpg,nuts_kernel,1,545
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00092.jpg,nuts_kernel,1,545
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00093.jpg,nuts_kernel,1,545
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00094.jpg,nuts_kernel,1,545
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00095.jpg,nuts_kernel,1,545
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00096.jpg,nuts_kernel,1,545
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00097.jpg,nuts_kernel,1,545
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00098.jpg,nuts_kernel,1,545
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00099.jpg,nuts_kernel,1,545
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_00100.jpg,nuts_kernel,1,545
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_02401.jpg,nuts_kernel,1,776
sample_data\raw_candidates\nuts\nuts_kernel\nuts_kernel_02402.jpg,nuts_kernel,1,776
